00:00, brush, bar-4
00:20, brush, hist-3
00:21, brush, bar-2
00:32, brush, hist-3
00:42, brush, bar-2
01:27, brush, bar-4
01:30, pan, scatterplot-0-1
01:43, zoom, scatterplot-0-1
01:46, pan, scatterplot-0-1
01:50, brush, bar-4
01:54, range select, bar-4
02:27, pan, scatterplot-0-1
02:46, range select, bar-4
02:56, zoom, scatterplot-0-1
02:58, pan, scatterplot-0-1
03:02, range select, bar-4
06:13, pan, scatterplot-0-1
06:15, zoom, scatterplot-0-1
06:17, pan, scatterplot-0-1
06:24, zoom, scatterplot-0-1
06:29, pan, scatterplot-0-1
06:51, range select, bar-4
07:11, zoom, scatterplot-0-1
07:12, pan, scatterplot-0-1
07:15, zoom, scatterplot-0-1
07:18, pan, scatterplot-0-1
08:34, range select, bar-2
08:36, range select, bar-4
08:44, range select, bar-2
08:47, range select, bar-4
09:42, zoom, scatterplot-0-1
09:44, pan, scatterplot-0-1
09:49, zoom, scatterplot-0-1
09:50, pan, scatterplot-0-1
10:45, range select, bar-4
10:50, zoom, scatterplot-0-1
10:54, pan, scatterplot-0-1
11:03, range select, scatterplot-0-1
11:23, pan, scatterplot-0-1
11:29, range select, bar-4
11:32, zoom, scatterplot-0-1
11:35, pan, scatterplot-0-1
12:47, range select, bar-4
13:04, zoom, scatterplot-0-1
13:09, pan, scatterplot-0-1
15:27, zoom, scatterplot-0-1
15:29, pan, scatterplot-0-1
17:11, range select, bar-4
17:45, pan, scatterplot-0-1
18:05, zoom, scatterplot-0-1
18:10, pan, scatterplot-0-1
19:45, zoom, scatterplot-0-1
20:56, pan, scatterplot-0-1
21:16, range select, bar-4
21:41, pan, scatterplot-0-1
21:44, zoom, scatterplot-0-1
21:50, pan, scatterplot-0-1
21:53, zoom, scatterplot-0-1
21:54, pan, scatterplot-0-1
23:11, range select, bar-4
24:39, zoom, scatterplot-0-1
24:42, pan, scatterplot-0-1
24:52, zoom, scatterplot-0-1
24:54, pan, scatterplot-0-1
25:05, range select, bar-4
25:14, range select, scatterplot-0-1
25:53, pan, scatterplot-0-1
25:57, range select, scatterplot-0-1
26:52, zoom, scatterplot-0-1
27:07, range select, bar-4
27:11, pan, scatterplot-0-1
27:51, zoom, scatterplot-0-1
27:52, pan, scatterplot-0-1
28:22, range select, scatterplot-0-1
28:26, pan, scatterplot-0-1
28:28, range select, scatterplot-0-1
29:06, pan, scatterplot-0-1
29:11, range select, scatterplot-0-1
29:36, pan, scatterplot-0-1
29:48, range select, scatterplot-0-1
