no, time, user, action, count_cum_action, fre_cum_action
96,00:07:19,p13,brush,2,0.00078
97,00:07:19,p13,clear,1,0.00039
98,00:07:26,p13,pan,59,0.02305
99,00:07:26,p13,clear,1,0.00039
100,00:07:26,p13,brush,1,0.00039
101,00:07:27,p13,clear,1,0.00039
102,00:07:41,p13,brush,13,0.00508
103,00:09:30,p13,range select,38,0.01484
104,00:09:30,p13,clear,1,0.00039
105,00:09:45,p13,brush,44,0.01719
106,00:09:47,p13,range select,1,0.00039
107,00:10:17,p13,pan,73,0.02852
108,00:10:17,p13,zoom,1,0.00039
109,00:10:17,p13,pan,1,0.00039
110,00:10:17,p13,zoom,1,0.00039
111,00:10:19,p13,pan,1,0.00039
112,00:10:20,p13,zoom,1,0.00039
113,00:10:22,p13,pan,1,0.00039
114,00:10:22,p13,zoom,1,0.00039
115,00:10:25,p13,pan,1,0.00039
116,00:10:25,p13,zoom,1,0.00039
117,00:10:28,p13,pan,1,0.00039
118,00:10:28,p13,zoom,1,0.00039
119,00:10:31,p13,pan,1,0.00039
120,00:10:31,p13,zoom,1,0.00039
121,00:10:36,p13,pan,1,0.00039
122,00:11:33,p13,range select,4,0.00156
123,00:11:33,p13,pan,1,0.00039
124,00:11:33,p13,zoom,1,0.00039
125,00:11:34,p13,pan,1,0.00039
126,00:11:34,p13,zoom,1,0.00039
127,00:11:34,p13,pan,1,0.00039
128,00:11:35,p13,zoom,1,0.00039
129,00:11:35,p13,pan,1,0.00039
130,00:11:35,p13,zoom,1,0.00039
131,00:11:36,p13,pan,1,0.00039
132,00:11:36,p13,zoom,1,0.00039
133,00:11:37,p13,pan,1,0.00039
134,00:11:37,p13,zoom,1,0.00039
135,00:11:38,p13,pan,1,0.00039
136,00:11:38,p13,zoom,1,0.00039
137,00:11:44,p13,pan,12,0.00469
138,00:11:47,p13,range select,20,0.00781
139,00:11:47,p13,clear,1,0.00039
140,00:11:48,p13,brush,13,0.00508
141,00:11:48,p13,clear,1,0.00039
142,00:11:49,p13,brush,1,0.00039
143,00:11:51,p13,range select,1,0.00039
144,00:12:06,p13,pan,54,0.02109
145,00:12:27,p13,range select,8,0.00313
146,00:12:28,p13,pan,1,0.00039
147,00:12:28,p13,zoom,1,0.00039
148,00:12:30,p13,pan,1,0.00039
149,00:12:30,p13,zoom,1,0.00039
150,00:12:31,p13,pan,1,0.00039
151,00:12:31,p13,zoom,1,0.00039
152,00:12:33,p13,pan,1,0.00039
153,00:12:33,p13,zoom,1,0.00039
154,00:12:35,p13,pan,1,0.00039
155,00:12:35,p13,zoom,1,0.00039
156,00:12:37,p13,pan,1,0.00039
157,00:12:37,p13,zoom,1,0.00039
158,00:12:40,p13,pan,1,0.00039
159,00:12:40,p13,zoom,1,0.00039
160,00:12:47,p13,pan,13,0.00508
161,00:13:17,p13,range select,7,0.00273
162,00:13:17,p13,pan,1,0.00039
163,00:13:18,p13,clear,1,0.00039
164,00:13:18,p13,brush,2,0.00078
165,00:13:21,p13,clear,1,0.00039
166,00:13:21,p13,pan,5,0.00195
167,00:13:21,p13,clear,1,0.00039
168,00:13:21,p13,pan,1,0.00039
169,00:13:21,p13,clear,1,0.00039
170,00:13:21,p13,pan,1,0.00039
171,00:13:21,p13,clear,1,0.00039
172,00:13:21,p13,pan,1,0.00039
173,00:13:21,p13,clear,1,0.00039
174,00:13:21,p13,pan,1,0.00039
175,00:13:21,p13,brush,1,0.00039
176,00:13:22,p13,pan,1,0.00039
177,00:13:22,p13,brush,1,0.00039
178,00:13:22,p13,pan,1,0.00039
179,00:13:22,p13,brush,1,0.00039
180,00:13:22,p13,pan,1,0.00039
181,00:13:22,p13,brush,1,0.00039
182,00:13:22,p13,pan,1,0.00039
183,00:13:22,p13,clear,1,0.00039
184,00:13:22,p13,pan,1,0.00039
185,00:13:22,p13,clear,1,0.00039
186,00:13:24,p13,pan,9,0.00352
187,00:13:29,p13,range select,12,0.00469
188,00:13:29,p13,pan,1,0.00039
189,00:13:29,p13,zoom,1,0.00039
190,00:13:29,p13,pan,1,0.00039
191,00:13:29,p13,zoom,1,0.00039
192,00:13:30,p13,pan,1,0.00039
193,00:13:30,p13,zoom,1,0.00039
194,00:13:32,p13,pan,1,0.00039
195,00:13:32,p13,zoom,1,0.00039
196,00:13:36,p13,pan,1,0.00039
197,00:14:02,p13,range select,177,0.06914
198,00:14:04,p13,pan,1,0.00039
199,00:14:04,p13,zoom,1,0.00039
200,00:14:04,p13,pan,1,0.00039
201,00:14:04,p13,zoom,1,0.00039
202,00:14:04,p13,pan,1,0.00039
203,00:14:05,p13,zoom,1,0.00039
204,00:14:22,p13,pan,1,0.00039
205,00:14:54,p13,range select,27,0.01055
206,00:15:52,p13,pan,61,0.02383
207,00:15:53,p13,clear,1,0.00039
208,00:15:53,p13,brush,3,0.00117
209,00:15:55,p13,clear,1,0.00039
210,00:15:59,p13,pan,96,0.03750
211,00:15:59,p13,clear,1,0.00039
212,00:16:00,p13,brush,32,0.01250
213,00:16:00,p13,clear,1,0.00039
214,00:16:01,p13,brush,1,0.00039
215,00:16:12,p13,range select,1,0.00039
216,00:16:13,p13,clear,1,0.00039
217,00:16:29,p13,brush,95,0.03711
218,00:16:30,p13,clear,1,0.00039
219,00:16:30,p13,brush,18,0.00703
220,00:16:31,p13,clear,1,0.00039
221,00:16:37,p13,brush,17,0.00664
222,00:17:08,p13,range select,33,0.01289
223,00:17:09,p13,clear,1,0.00039
224,00:17:12,p13,brush,31,0.01211
225,00:17:13,p13,clear,1,0.00039
226,00:17:16,p13,brush,23,0.00898
227,00:17:17,p13,clear,1,0.00039
228,00:17:22,p13,brush,46,0.01797
229,00:17:23,p13,clear,1,0.00039
230,00:17:24,p13,brush,10,0.00391
231,00:17:24,p13,clear,1,0.00039
232,00:17:24,p13,brush,16,0.00625
233,00:17:25,p13,clear,1,0.00039
234,00:17:28,p13,brush,30,0.01172
235,00:17:29,p13,clear,1,0.00039
236,00:17:29,p13,brush,7,0.00273
237,00:17:29,p13,clear,1,0.00039
238,00:17:39,p13,brush,47,0.01836
239,00:17:40,p13,clear,1,0.00039
240,00:17:42,p13,brush,12,0.00469
241,00:19:22,p13,range select,21,0.00820
242,00:19:23,p13,clear,1,0.00039
243,00:19:26,p13,brush,3,0.00117
244,00:19:48,p13,range select,1,0.00039
245,00:19:49,p13,clear,1,0.00039
246,00:19:49,p13,brush,1,0.00039
247,00:21:38,p13,range select,12,0.00469
248,00:21:41,p13,clear,1,0.00039
249,00:21:49,p13,pan,84,0.03281
250,00:21:49,p13,zoom,1,0.00039
251,00:21:51,p13,pan,17,0.00664
252,00:21:51,p13,zoom,1,0.00039
253,00:21:55,p13,pan,34,0.01328
254,00:21:55,p13,zoom,1,0.00039
255,00:21:59,p13,pan,42,0.01641
256,00:21:59,p13,zoom,1,0.00039
257,00:22:08,p13,pan,20,0.00781
258,00:22:08,p13,zoom,1,0.00039
259,00:22:10,p13,pan,1,0.00039
260,00:22:11,p13,zoom,1,0.00039
261,00:22:14,p13,pan,1,0.00039
262,00:22:14,p13,zoom,1,0.00039
263,00:22:17,p13,pan,1,0.00039
264,00:22:38,p13,range select,25,0.00977
265,00:22:41,p13,pan,21,0.00820
266,00:22:56,p13,range select,56,0.02187
267,00:23:27,p13,pan,122,0.04766
268,00:23:27,p13,zoom,1,0.00039
269,00:23:29,p13,pan,1,0.00039
270,00:23:29,p13,zoom,1,0.00039
271,00:23:39,p13,pan,89,0.03477
272,00:23:43,p13,range select,9,0.00352
273,00:23:45,p13,pan,2,0.00078
274,00:23:45,p13,clear,1,0.00039
275,00:23:45,p13,brush,1,0.00039
276,00:23:47,p13,clear,1,0.00039
277,00:23:47,p13,pan,1,0.00039
278,00:23:47,p13,zoom,1,0.00039
279,00:23:48,p13,pan,1,0.00039
280,00:23:48,p13,zoom,1,0.00039
281,00:23:48,p13,pan,1,0.00039
282,00:23:48,p13,zoom,1,0.00039
283,00:23:53,p13,pan,1,0.00039
284,00:24:06,p13,clear,1,0.00039
285,00:24:07,p13,brush,1,0.00039
286,00:24:07,p13,clear,1,0.00039
287,00:24:07,p13,brush,3,0.00117
288,00:24:10,p13,clear,1,0.00039
289,00:24:36,p13,pan,171,0.06680
290,00:24:36,p13,brush,1,0.00039
291,00:24:37,p13,clear,1,0.00039
292,00:24:37,p13,brush,1,0.00039
293,00:24:37,p13,clear,1,0.00039
294,00:24:37,p13,brush,3,0.00117
295,00:24:37,p13,clear,1,0.00039
296,00:24:48,p13,brush,10,0.00391
