no, time, user, action, count_cum_action, fre_cum_action
69,00:30:40,p12,pan,10,0.00142
70,00:31:00,p12,range select,27,0.00383
71,00:31:02,p12,clear,1,0.00014
72,00:31:10,p12,range select,10,0.00142
73,00:31:10,p12,pan,1,0.00014
74,00:31:10,p12,zoom,1,0.00014
75,00:31:11,p12,pan,1,0.00014
76,00:31:11,p12,zoom,1,0.00014
77,00:31:14,p12,pan,1,0.00014
78,00:31:19,p12,range select,7,0.00099
79,00:31:21,p12,pan,1,0.00014
80,00:31:42,p12,range select,15,0.00213
81,00:31:42,p12,pan,1,0.00014
82,00:31:42,p12,zoom,1,0.00014
83,00:31:43,p12,pan,1,0.00014
84,00:31:43,p12,zoom,1,0.00014
85,00:31:44,p12,pan,1,0.00014
86,00:31:44,p12,zoom,1,0.00014
87,00:31:47,p12,pan,1,0.00014
88,00:31:47,p12,zoom,1,0.00014
89,00:31:48,p12,pan,1,0.00014
90,00:31:48,p12,zoom,1,0.00014
91,00:31:50,p12,pan,1,0.00014
92,00:31:50,p12,zoom,1,0.00014
93,00:31:51,p12,pan,1,0.00014
94,00:31:51,p12,zoom,1,0.00014
95,00:31:52,p12,pan,1,0.00014
96,00:31:52,p12,zoom,1,0.00014
97,00:32:03,p12,pan,36,0.00511
98,00:32:03,p12,clear,1,0.00014
99,00:32:05,p12,brush,19,0.00270
100,00:32:06,p12,clear,1,0.00014
101,00:32:16,p12,pan,102,0.01448
102,00:32:16,p12,clear,1,0.00014
103,00:32:16,p12,brush,10,0.00142
104,00:32:16,p12,clear,1,0.00014
105,00:32:20,p12,brush,18,0.00256
106,00:32:20,p12,clear,1,0.00014
107,00:32:21,p12,pan,22,0.00312
108,00:32:21,p12,clear,1,0.00014
109,00:32:28,p12,brush,49,0.00696
110,00:32:29,p12,pan,10,0.00142
111,00:32:29,p12,clear,1,0.00014
112,00:32:33,p12,brush,36,0.00511
113,00:32:34,p12,clear,1,0.00014
114,00:32:35,p12,pan,7,0.00099
115,00:32:36,p12,clear,1,0.00014
116,00:32:36,p12,pan,1,0.00014
117,00:32:36,p12,zoom,1,0.00014
118,00:32:38,p12,pan,9,0.00128
119,00:32:38,p12,zoom,1,0.00014
120,00:32:40,p12,pan,6,0.00085
121,00:32:40,p12,zoom,1,0.00014
122,00:32:46,p12,pan,8,0.00114
123,00:32:52,p12,range select,7,0.00099
124,00:33:00,p12,clear,1,0.00014
125,00:33:09,p12,range select,17,0.00241
126,00:33:11,p12,clear,1,0.00014
127,00:33:23,p12,range select,14,0.00199
128,00:33:25,p12,clear,1,0.00014
129,00:33:25,p12,pan,1,0.00014
130,00:33:25,p12,zoom,1,0.00014
131,00:33:26,p12,pan,1,0.00014
132,00:33:26,p12,zoom,1,0.00014
133,00:33:26,p12,pan,1,0.00014
134,00:33:26,p12,zoom,1,0.00014
135,00:33:33,p12,pan,29,0.00412
136,00:33:33,p12,clear,1,0.00014
137,00:33:37,p12,brush,49,0.00696
138,00:33:38,p12,clear,1,0.00014
139,00:33:40,p12,pan,48,0.00682
140,00:33:40,p12,clear,1,0.00014
141,00:33:41,p12,brush,8,0.00114
142,00:33:41,p12,clear,1,0.00014
143,00:33:44,p12,brush,29,0.00412
144,00:33:45,p12,clear,1,0.00014
145,00:33:50,p12,brush,15,0.00213
146,00:33:50,p12,clear,1,0.00014
147,00:33:54,p12,brush,24,0.00341
148,00:33:55,p12,clear,1,0.00014
149,00:33:59,p12,brush,15,0.00213
150,00:33:59,p12,pan,1,0.00014
151,00:33:59,p12,zoom,1,0.00014
152,00:34:02,p12,pan,18,0.00256
153,00:34:02,p12,clear,1,0.00014
154,00:34:04,p12,brush,4,0.00057
155,00:34:07,p12,pan,31,0.00440
156,00:34:08,p12,clear,1,0.00014
157,00:34:14,p12,range select,15,0.00213
158,00:34:16,p12,pan,10,0.00142
159,00:34:20,p12,range select,21,0.00298
160,00:34:20,p12,clear,1,0.00014
161,00:34:20,p12,brush,1,0.00014
162,00:34:22,p12,clear,1,0.00014
163,00:34:22,p12,pan,1,0.00014
164,00:34:22,p12,zoom,1,0.00014
165,00:34:23,p12,pan,11,0.00156
166,00:34:27,p12,range select,15,0.00213
167,00:34:28,p12,clear,1,0.00014
168,00:34:32,p12,range select,15,0.00213
169,00:34:33,p12,clear,1,0.00014
170,00:34:37,p12,range select,8,0.00114
171,00:34:38,p12,clear,1,0.00014
172,00:34:42,p12,pan,27,0.00383
173,00:34:42,p12,zoom,1,0.00014
174,00:34:42,p12,pan,1,0.00014
175,00:34:42,p12,zoom,1,0.00014
176,00:34:45,p12,pan,7,0.00099
177,00:34:47,p12,range select,15,0.00213
178,00:34:48,p12,clear,1,0.00014
179,00:34:50,p12,range select,7,0.00099
180,00:34:52,p12,clear,1,0.00014
181,00:34:52,p12,pan,1,0.00014
182,00:34:52,p12,zoom,1,0.00014
183,00:34:53,p12,pan,1,0.00014
184,00:34:53,p12,zoom,1,0.00014
185,00:34:54,p12,pan,1,0.00014
186,00:34:54,p12,zoom,1,0.00014
187,00:35:01,p12,pan,45,0.00639
188,00:35:01,p12,zoom,1,0.00014
189,00:35:02,p12,pan,8,0.00114
190,00:35:03,p12,clear,1,0.00014
191,00:35:03,p12,pan,1,0.00014
192,00:35:03,p12,zoom,1,0.00014
193,00:35:05,p12,pan,1,0.00014
194,00:35:05,p12,zoom,1,0.00014
195,00:35:07,p12,pan,20,0.00284
196,00:35:08,p12,clear,1,0.00014
197,00:35:09,p12,pan,1,0.00014
198,00:35:09,p12,zoom,1,0.00014
199,00:35:13,p12,pan,10,0.00142
200,00:35:25,p12,range select,3,0.00043
201,00:35:26,p12,clear,1,0.00014
202,00:35:26,p12,brush,2,0.00028
203,00:35:26,p12,clear,1,0.00014
204,00:35:26,p12,brush,1,0.00014
205,00:35:28,p12,clear,1,0.00014
206,00:35:28,p12,pan,1,0.00014
207,00:35:28,p12,zoom,1,0.00014
208,00:35:34,p12,pan,51,0.00724
209,00:35:36,p12,clear,1,0.00014
210,00:35:36,p12,pan,1,0.00014
211,00:35:36,p12,zoom,1,0.00014
212,00:35:44,p12,pan,58,0.00824
213,00:35:45,p12,clear,1,0.00014
214,00:35:46,p12,pan,1,0.00014
215,00:35:46,p12,zoom,1,0.00014
216,00:35:48,p12,pan,1,0.00014
217,00:35:48,p12,zoom,1,0.00014
218,00:35:52,p12,pan,15,0.00213
219,00:35:52,p12,zoom,1,0.00014
220,00:35:53,p12,pan,1,0.00014
221,00:35:53,p12,zoom,1,0.00014
222,00:35:54,p12,pan,1,0.00014
223,00:35:54,p12,zoom,1,0.00014
224,00:35:57,p12,pan,6,0.00085
225,00:35:57,p12,zoom,1,0.00014
226,00:36:02,p12,pan,9,0.00128
227,00:36:02,p12,zoom,1,0.00014
228,00:36:10,p12,pan,46,0.00653
229,00:36:10,p12,zoom,1,0.00014
230,00:36:12,p12,pan,7,0.00099
231,00:36:13,p12,clear,1,0.00014
232,00:36:14,p12,pan,1,0.00014
233,00:36:14,p12,zoom,1,0.00014
234,00:36:27,p12,pan,93,0.01321
235,00:36:29,p12,clear,1,0.00014
236,00:36:29,p12,pan,1,0.00014
237,00:36:29,p12,zoom,1,0.00014
238,00:36:30,p12,pan,1,0.00014
239,00:36:31,p12,clear,1,0.00014
240,00:36:31,p12,pan,1,0.00014
241,00:36:31,p12,zoom,1,0.00014
242,00:36:34,p12,pan,14,0.00199
243,00:36:34,p12,zoom,1,0.00014
244,00:36:53,p12,pan,198,0.02812
245,00:36:53,p12,zoom,1,0.00014
246,00:36:54,p12,pan,1,0.00014
247,00:36:54,p12,zoom,1,0.00014
248,00:36:58,p12,pan,27,0.00383
249,00:36:58,p12,zoom,1,0.00014
250,00:37:03,p12,pan,7,0.00099
251,00:37:06,p12,range select,1,0.00014
252,00:37:07,p12,clear,1,0.00014
253,00:37:18,p12,range select,9,0.00128
254,00:37:18,p12,pan,1,0.00014
255,00:37:18,p12,zoom,1,0.00014
256,00:37:19,p12,pan,1,0.00014
257,00:37:19,p12,zoom,1,0.00014
258,00:37:20,p12,pan,1,0.00014
259,00:37:20,p12,zoom,1,0.00014
260,00:37:23,p12,pan,1,0.00014
261,00:37:24,p12,clear,1,0.00014
262,00:37:27,p12,brush,1,0.00014
263,00:38:03,p12,pan,370,0.05254
264,00:38:03,p12,clear,1,0.00014
265,00:38:03,p12,brush,1,0.00014
266,00:38:05,p12,clear,1,0.00014
267,00:38:24,p12,pan,124,0.01761
268,00:38:25,p12,clear,1,0.00014
269,00:38:50,p12,pan,41,0.00582
270,00:38:50,p12,zoom,1,0.00014
271,00:39:06,p12,pan,50,0.00710
272,00:39:06,p12,zoom,1,0.00014
273,00:39:08,p12,pan,1,0.00014
274,00:39:08,p12,zoom,1,0.00014
275,00:39:11,p12,pan,36,0.00511
276,00:39:11,p12,clear,1,0.00014
277,00:39:11,p12,pan,1,0.00014
278,00:39:11,p12,clear,1,0.00014
279,00:39:11,p12,pan,1,0.00014
280,00:39:11,p12,clear,1,0.00014
281,00:39:12,p12,pan,7,0.00099
282,00:39:12,p12,clear,1,0.00014
283,00:39:12,p12,brush,3,0.00043
284,00:39:13,p12,range select,1,0.00014
285,00:39:32,p12,pan,156,0.02215
286,00:39:32,p12,zoom,1,0.00014
287,00:39:36,p12,pan,9,0.00128
288,00:39:36,p12,zoom,1,0.00014
289,00:39:39,p12,pan,7,0.00099
290,00:39:39,p12,zoom,1,0.00014
291,00:39:40,p12,pan,1,0.00014
292,00:39:40,p12,zoom,1,0.00014
293,00:40:25,p12,pan,148,0.02102
294,00:40:26,p12,range select,1,0.00014
295,00:41:10,p12,pan,303,0.04303
296,00:41:35,p12,range select,4,0.00057
297,00:41:55,p12,pan,86,0.01221
298,00:41:57,p12,range select,1,0.00014
299,00:42:08,p12,pan,18,0.00256
300,00:42:10,p12,range select,1,0.00014
301,00:42:14,p12,pan,26,0.00369
302,00:42:42,p12,range select,14,0.00199
303,00:42:48,p12,pan,51,0.00724
304,00:44:01,p12,range select,44,0.00625
305,00:44:03,p12,pan,25,0.00355
306,00:44:05,p12,range select,1,0.00014
307,00:44:10,p12,pan,60,0.00852
308,00:44:21,p12,range select,6,0.00085
309,00:44:27,p12,pan,17,0.00241
310,00:44:29,p12,clear,1,0.00014
311,00:44:40,p12,pan,156,0.02215
312,00:44:41,p12,clear,1,0.00014
313,00:44:41,p12,pan,1,0.00014
314,00:44:41,p12,zoom,1,0.00014
315,00:44:42,p12,pan,1,0.00014
316,00:44:42,p12,zoom,1,0.00014
317,00:44:46,p12,pan,49,0.00696
318,00:44:53,p12,range select,10,0.00142
319,00:44:53,p12,pan,1,0.00014
320,00:44:53,p12,zoom,1,0.00014
321,00:44:55,p12,pan,1,0.00014
322,00:44:55,p12,zoom,1,0.00014
323,00:44:57,p12,pan,1,0.00014
324,00:45:22,p12,range select,21,0.00298
325,00:45:24,p12,clear,1,0.00014
326,00:45:40,p12,range select,15,0.00213
327,00:45:41,p12,pan,22,0.00312
328,00:46:02,p12,range select,15,0.00213
329,00:46:04,p12,pan,24,0.00341
330,00:46:10,p12,range select,18,0.00256
331,00:46:11,p12,clear,1,0.00014
332,00:46:19,p12,pan,80,0.01136
333,00:46:19,p12,clear,1,0.00014
334,00:46:21,p12,brush,24,0.00341
335,00:46:23,p12,clear,1,0.00014
336,00:46:24,p12,brush,22,0.00312
337,00:46:25,p12,clear,1,0.00014
338,00:46:28,p12,brush,43,0.00611
339,00:46:44,p12,range select,18,0.00256
340,00:46:45,p12,clear,1,0.00014
341,00:46:45,p12,brush,1,0.00014
342,00:46:45,p12,clear,1,0.00014
343,00:46:50,p12,pan,85,0.01207
344,00:47:06,p12,range select,15,0.00213
345,00:47:14,p12,pan,46,0.00653
346,00:47:14,p12,zoom,1,0.00014
347,00:47:15,p12,pan,1,0.00014
348,00:47:15,p12,zoom,1,0.00014
349,00:47:18,p12,pan,8,0.00114
350,00:47:39,p12,range select,40,0.00568
351,00:47:39,p12,clear,1,0.00014
352,00:47:40,p12,brush,10,0.00142
353,00:47:40,p12,clear,1,0.00014
354,00:47:40,p12,brush,18,0.00256
355,00:47:40,p12,clear,1,0.00014
356,00:47:41,p12,brush,1,0.00014
357,00:47:41,p12,clear,1,0.00014
358,00:48:24,p12,brush,134,0.01903
359,00:48:24,p12,clear,1,0.00014
360,00:48:25,p12,brush,6,0.00085
361,00:48:26,p12,clear,1,0.00014
362,00:48:27,p12,brush,4,0.00057
363,00:48:27,p12,clear,1,0.00014
364,00:48:27,p12,brush,1,0.00014
365,00:48:28,p12,clear,1,0.00014
366,00:48:28,p12,pan,1,0.00014
367,00:48:28,p12,zoom,1,0.00014
368,00:48:29,p12,pan,1,0.00014
369,00:48:29,p12,zoom,1,0.00014
370,00:48:37,p12,pan,88,0.01250
371,00:48:38,p12,clear,1,0.00014
372,00:48:38,p12,pan,1,0.00014
373,00:48:38,p12,zoom,1,0.00014
374,00:48:42,p12,pan,24,0.00341
375,00:48:42,p12,zoom,1,0.00014
376,00:48:46,p12,pan,23,0.00327
377,00:48:53,p12,range select,15,0.00213
378,00:48:56,p12,pan,1,0.00014
379,00:48:56,p12,zoom,1,0.00014
380,00:48:57,p12,pan,1,0.00014
381,00:48:57,p12,zoom,1,0.00014
382,00:49:07,p12,pan,103,0.01463
383,00:49:07,p12,zoom,1,0.00014
384,00:49:28,p12,pan,46,0.00653
385,00:49:28,p12,zoom,1,0.00014
386,00:50:01,p12,pan,72,0.01022
387,00:50:01,p12,zoom,1,0.00014
388,00:50:01,p12,pan,1,0.00014
389,00:50:01,p12,zoom,1,0.00014
390,00:50:16,p12,pan,52,0.00738
391,00:50:16,p12,zoom,1,0.00014
392,00:50:17,p12,pan,1,0.00014
393,00:50:17,p12,zoom,1,0.00014
394,00:50:19,p12,pan,10,0.00142
395,00:50:19,p12,zoom,1,0.00014
396,00:50:28,p12,pan,11,0.00156
397,00:50:28,p12,zoom,1,0.00014
398,00:50:53,p12,pan,12,0.00170
399,00:50:53,p12,zoom,1,0.00014
400,00:50:57,p12,pan,9,0.00128
401,00:50:57,p12,zoom,1,0.00014
402,00:50:59,p12,pan,1,0.00014
403,00:50:59,p12,zoom,1,0.00014
404,00:51:27,p12,pan,153,0.02173
405,00:51:42,p12,range select,19,0.00270
406,00:51:46,p12,pan,44,0.00625
407,00:51:46,p12,zoom,1,0.00014
408,00:51:48,p12,pan,1,0.00014
409,00:51:48,p12,zoom,1,0.00014
410,00:51:52,p12,pan,37,0.00525
411,00:51:52,p12,zoom,1,0.00014
412,00:51:57,p12,pan,25,0.00355
413,00:51:57,p12,zoom,1,0.00014
414,00:52:03,p12,pan,52,0.00738
415,00:52:17,p12,range select,12,0.00170
416,00:52:20,p12,pan,8,0.00114
417,00:52:20,p12,zoom,1,0.00014
418,00:52:21,p12,pan,1,0.00014
419,00:52:21,p12,zoom,1,0.00014
420,00:52:23,p12,pan,1,0.00014
421,00:52:23,p12,zoom,1,0.00014
422,00:52:28,p12,pan,27,0.00383
423,00:52:28,p12,zoom,1,0.00014
424,00:52:29,p12,pan,1,0.00014
425,00:52:29,p12,zoom,1,0.00014
426,00:52:31,p12,pan,1,0.00014
427,00:52:31,p12,zoom,1,0.00014
428,00:52:35,p12,pan,21,0.00298
429,00:52:35,p12,zoom,1,0.00014
430,00:52:36,p12,pan,1,0.00014
431,00:52:36,p12,zoom,1,0.00014
432,00:52:37,p12,pan,1,0.00014
433,00:52:37,p12,zoom,1,0.00014
434,00:52:44,p12,pan,36,0.00511
435,00:52:44,p12,zoom,1,0.00014
436,00:52:45,p12,pan,1,0.00014
437,00:52:45,p12,zoom,1,0.00014
438,00:52:51,p12,pan,6,0.00085
439,00:52:51,p12,zoom,1,0.00014
440,00:53:07,p12,pan,120,0.01704
441,00:53:07,p12,zoom,1,0.00014
442,00:53:09,p12,pan,1,0.00014
443,00:53:09,p12,zoom,1,0.00014
444,00:53:12,p12,pan,1,0.00014
445,00:53:12,p12,zoom,1,0.00014
446,00:53:14,p12,pan,7,0.00099
447,00:53:14,p12,zoom,1,0.00014
448,00:53:15,p12,pan,1,0.00014
449,00:53:15,p12,zoom,1,0.00014
450,00:53:21,p12,pan,35,0.00497
451,00:53:21,p12,zoom,1,0.00014
452,00:53:23,p12,pan,23,0.00327
453,00:53:25,p12,clear,1,0.00014
454,00:53:29,p12,pan,33,0.00469
455,00:53:29,p12,zoom,1,0.00014
456,00:53:31,p12,pan,1,0.00014
457,00:53:31,p12,zoom,1,0.00014
458,00:53:34,p12,pan,24,0.00341
459,00:53:34,p12,clear,1,0.00014
460,00:53:34,p12,brush,1,0.00014
461,00:53:36,p12,clear,1,0.00014
462,00:53:36,p12,pan,1,0.00014
463,00:53:36,p12,zoom,1,0.00014
464,00:53:40,p12,pan,17,0.00241
465,00:53:40,p12,zoom,1,0.00014
466,00:53:46,p12,pan,28,0.00398
467,00:53:46,p12,zoom,1,0.00014
468,00:53:48,p12,pan,26,0.00369
469,00:53:50,p12,clear,1,0.00014
470,00:53:50,p12,pan,1,0.00014
471,00:53:50,p12,zoom,1,0.00014
472,00:53:51,p12,pan,1,0.00014
473,00:53:51,p12,zoom,1,0.00014
474,00:53:52,p12,pan,4,0.00057
475,00:53:53,p12,clear,1,0.00014
476,00:53:53,p12,pan,1,0.00014
477,00:53:53,p12,zoom,1,0.00014
478,00:53:57,p12,pan,24,0.00341
479,00:53:57,p12,zoom,1,0.00014
480,00:54:02,p12,pan,55,0.00781
481,00:54:02,p12,zoom,1,0.00014
482,00:54:07,p12,pan,17,0.00241
483,00:54:07,p12,zoom,1,0.00014
484,00:54:09,p12,pan,8,0.00114
485,00:54:13,p12,range select,27,0.00383
486,00:54:15,p12,pan,1,0.00014
487,00:54:21,p12,range select,20,0.00284
488,00:54:22,p12,clear,1,0.00014
489,00:54:22,p12,brush,1,0.00014
490,00:54:22,p12,pan,1,0.00014
491,00:54:22,p12,clear,1,0.00014
492,00:54:22,p12,brush,1,0.00014
493,00:54:24,p12,clear,1,0.00014
494,00:54:25,p12,pan,1,0.00014
495,00:54:25,p12,zoom,1,0.00014
496,00:54:25,p12,pan,1,0.00014
497,00:54:25,p12,zoom,1,0.00014
498,00:54:26,p12,pan,1,0.00014
499,00:54:26,p12,zoom,1,0.00014
500,00:54:27,p12,pan,1,0.00014
501,00:54:27,p12,zoom,1,0.00014
502,00:54:36,p12,pan,85,0.01207
503,00:54:36,p12,clear,1,0.00014
504,00:54:36,p12,pan,1,0.00014
505,00:54:36,p12,clear,1,0.00014
506,00:54:39,p12,pan,43,0.00611
507,00:54:39,p12,clear,1,0.00014
508,00:54:41,p12,brush,13,0.00185
509,00:54:41,p12,clear,1,0.00014
510,00:54:42,p12,brush,22,0.00312
511,00:54:42,p12,clear,1,0.00014
512,00:54:43,p12,brush,23,0.00327
513,00:55:05,p12,clear,1,0.00014
514,00:55:05,p12,brush,1,0.00014
515,00:55:11,p12,clear,1,0.00014
