no, time, user, action, count_cum_action, fre_cum_action
65, 00:06:30, p5, zoom, 1, 0.00051
66, 00:06:35, p5, pan, 1, 0.00051
67, 00:06:35, p5, clear, 1, 0.00051
68, 00:06:36, p5, brush, 1, 0.00051
69, 00:06:40, p5, range select, 4, 0.00204
70, 00:06:42, p5, pan, 18, 0.00916
71, 00:06:43, p5, zoom, 1, 0.00051
72, 00:06:45, p5, pan, 1, 0.00051
73, 00:06:45, p5, zoom, 1, 0.00051
74, 00:06:47, p5, pan, 1, 0.00051
75, 00:06:47, p5, zoom, 1, 0.00051
76, 00:07:24, p5, pan, 34, 0.01731
77, 00:07:24, p5, zoom, 1, 0.00051
78, 00:07:35, p5, pan, 1, 0.00051
79, 00:07:35, p5, zoom, 1, 0.00051
80, 00:07:37, p5, pan, 1, 0.00051
81, 00:07:37, p5, clear, 1, 0.00051
82, 00:07:38, p5, brush, 6, 0.00305
83, 00:07:38, p5, clear, 1, 0.00051
84, 00:07:38, p5, brush, 1, 0.00051
85, 00:07:44, p5, range select, 1, 0.00051
86, 00:07:44, p5, pan, 1, 0.00051
87, 00:07:44, p5, zoom, 1, 0.00051
88, 00:08:09, p5, pan, 68, 0.03462
89, 00:08:16, p5, range select, 7, 0.00356
90, 00:08:31, p5, pan, 27, 0.01375
91, 00:08:33, p5, range select, 1, 0.00051
92, 00:08:33, p5, clear, 1, 0.00051
93, 00:08:33, p5, brush, 1, 0.00051
94, 00:08:36, p5, range select, 1, 0.00051
95, 00:08:36, p5, clear, 1, 0.00051
96, 00:08:37, p5, brush, 1, 0.00051
97, 00:08:38, p5, range select, 1, 0.00051
98, 00:08:44, p5, pan, 16, 0.00815
99, 00:08:53, p5, range select, 5, 0.00255
100, 00:08:54, p5, clear, 1, 0.00051
101, 00:08:54, p5, brush, 1, 0.00051
102, 00:10:01, p5, range select, 50, 0.02546
103, 00:10:01, p5, clear, 1, 0.00051
104, 00:10:02, p5, brush, 1, 0.00051
105, 00:10:59, p5, range select, 210, 0.10692
106, 00:10:59, p5, clear, 1, 0.00051
107, 00:11:00, p5, brush, 1, 0.00051
108, 00:11:52, p5, range select, 24, 0.01222
109, 00:13:03, p5, clear, 1, 0.00051
110, 00:13:09, p5, pan, 53, 0.02699
111, 00:13:19, p5, range select, 45, 0.02291
112, 00:13:19, p5, clear, 1, 0.00051
113, 00:13:21, p5, brush, 2, 0.00102
114, 00:13:21, p5, clear, 1, 0.00051
115, 00:13:21, p5, brush, 1, 0.00051
116, 00:13:22, p5, clear, 1, 0.00051
117, 00:13:23, p5, brush, 3, 0.00153
118, 00:13:23, p5, clear, 1, 0.00051
119, 00:13:23, p5, brush, 2, 0.00102
120, 00:13:26, p5, clear, 1, 0.00051
121, 00:13:29, p5, pan, 12, 0.00611
122, 00:13:29, p5, zoom, 1, 0.00051
123, 00:13:30, p5, pan, 1, 0.00051
124, 00:13:30, p5, zoom, 1, 0.00051
125, 00:13:38, p5, pan, 14, 0.00713
126, 00:13:38, p5, zoom, 1, 0.00051
127, 00:13:51, p5, pan, 78, 0.03971
128, 00:15:36, p5, range select, 64, 0.03259
129, 00:15:38, p5, clear, 1, 0.00051
130, 00:15:38, p5, pan, 1, 0.00051
131, 00:15:38, p5, zoom, 1, 0.00051
132, 00:15:39, p5, pan, 1, 0.00051
133, 00:15:39, p5, zoom, 1, 0.00051
134, 00:15:43, p5, pan, 19, 0.00967
135, 00:15:48, p5, range select, 16, 0.00815
136, 00:15:48, p5, pan, 1, 0.00051
137, 00:15:48, p5, zoom, 1, 0.00051
138, 00:15:49, p5, pan, 1, 0.00051
139, 00:15:49, p5, zoom, 1, 0.00051
140, 00:15:54, p5, pan, 48, 0.02444
141, 00:16:05, p5, range select, 40, 0.02037
142, 00:16:14, p5, pan, 9, 0.00458
143, 00:16:14, p5, zoom, 1, 0.00051
144, 00:16:15, p5, pan, 1, 0.00051
145, 00:16:15, p5, zoom, 1, 0.00051
146, 00:16:15, p5, pan, 1, 0.00051
147, 00:16:43, p5, clear, 1, 0.00051
148, 00:16:47, p5, pan, 14, 0.00713
149, 00:17:09, p5, range select, 33, 0.01680
150, 00:17:11, p5, pan, 14, 0.00713
151, 00:17:11, p5, zoom, 1, 0.00051
152, 00:17:13, p5, pan, 1, 0.00051
153, 00:17:13, p5, zoom, 1, 0.00051
154, 00:17:16, p5, pan, 13, 0.00662
155, 00:17:16, p5, zoom, 1, 0.00051
156, 00:17:18, p5, pan, 11, 0.00560
157, 00:17:30, p5, range select, 22, 0.01120
158, 00:17:32, p5, clear, 1, 0.00051
159, 00:17:32, p5, pan, 1, 0.00051
160, 00:17:32, p5, zoom, 1, 0.00051
161, 00:17:33, p5, pan, 1, 0.00051
162, 00:17:33, p5, zoom, 1, 0.00051
163, 00:17:34, p5, pan, 1, 0.00051
164, 00:17:34, p5, zoom, 1, 0.00051
165, 00:17:42, p5, pan, 1, 0.00051
166, 00:17:42, p5, clear, 1, 0.00051
167, 00:17:42, p5, brush, 1, 0.00051
168, 00:17:43, p5, clear, 1, 0.00051
169, 00:17:43, p5, brush, 3, 0.00153
170, 00:17:45, p5, clear, 1, 0.00051
171, 00:17:45, p5, pan, 10, 0.00509
172, 00:17:47, p5, clear, 1, 0.00051
173, 00:17:47, p5, pan, 1, 0.00051
174, 00:17:47, p5, zoom, 1, 0.00051
175, 00:17:54, p5, pan, 1, 0.00051
