no, time, user, action, count_cum_action, fre_cum_action
206, 00:36:22, p4, pan, 1, 0.00013
207, 00:36:22, p4, zoom, 1, 0.00013
208, 00:36:26, p4, pan, 11, 0.00146
209, 00:36:42, p4, range select, 334, 0.04426
210, 00:36:43, p4, clear, 1, 0.00013
211, 00:36:48, p4, brush, 36, 0.00477
212, 00:36:49, p4, clear, 1, 0.00013
213, 00:37:01, p4, brush, 27, 0.00358
214, 00:37:01, p4, clear, 1, 0.00013
215, 00:37:02, p4, brush, 1, 0.00013
216, 00:37:03, p4, clear, 1, 0.00013
217, 00:37:03, p4, pan, 1, 0.00013
218, 00:37:03, p4, zoom, 1, 0.00013
219, 00:37:04, p4, pan, 1, 0.00013
220, 00:37:04, p4, zoom, 1, 0.00013
221, 00:37:05, p4, pan, 1, 0.00013
222, 00:37:05, p4, clear, 1, 0.00013
223, 00:37:05, p4, brush, 11, 0.00146
224, 00:37:06, p4, clear, 1, 0.00013
225, 00:37:09, p4, brush, 34, 0.00451
226, 00:37:09, p4, clear, 1, 0.00013
227, 00:37:09, p4, brush, 5, 0.00066
228, 00:37:09, p4, clear, 1, 0.00013
229, 00:37:09, p4, brush, 3, 0.00040
230, 00:37:09, p4, clear, 1, 0.00013
231, 00:37:19, p4, brush, 28, 0.00371
232, 00:37:20, p4, range select, 1, 0.00013
233, 00:37:20, p4, pan, 1, 0.00013
234, 00:37:20, p4, zoom, 1, 0.00013
235, 00:37:21, p4, pan, 1, 0.00013
236, 00:37:21, p4, zoom, 1, 0.00013
237, 00:37:26, p4, pan, 1, 0.00013
238, 00:37:27, p4, clear, 1, 0.00013
239, 00:37:33, p4, brush, 67, 0.00888
240, 00:37:33, p4, clear, 1, 0.00013
241, 00:37:34, p4, brush, 11, 0.00146
242, 00:37:35, p4, clear, 1, 0.00013
243, 00:37:53, p4, brush, 28, 0.00371
244, 00:38:04, p4, range select, 1, 0.00013
245, 00:38:05, p4, clear, 1, 0.00013
246, 00:38:05, p4, brush, 1, 0.00013
247, 00:38:08, p4, range select, 1, 0.00013
248, 00:38:08, p4, pan, 1, 0.00013
249, 00:38:08, p4, zoom, 1, 0.00013
250, 00:38:09, p4, pan, 1, 0.00013
251, 00:38:09, p4, zoom, 1, 0.00013
252, 00:38:12, p4, pan, 1, 0.00013
253, 00:38:12, p4, zoom, 1, 0.00013
254, 00:38:13, p4, pan, 1, 0.00013
255, 00:38:13, p4, zoom, 1, 0.00013
256, 00:38:19, p4, pan, 1, 0.00013
257, 00:38:20, p4, clear, 1, 0.00013
258, 00:38:28, p4, brush, 30, 0.00398
259, 00:38:28, p4, clear, 1, 0.00013
260, 00:38:47, p4, brush, 55, 0.00729
261, 00:38:47, p4, clear, 1, 0.00013
262, 00:38:49, p4, brush, 34, 0.00451
263, 00:38:49, p4, clear, 1, 0.00013
264, 00:38:50, p4, brush, 11, 0.00146
265, 00:38:50, p4, clear, 1, 0.00013
266, 00:38:51, p4, brush, 12, 0.00159
267, 00:38:51, p4, clear, 1, 0.00013
268, 00:38:52, p4, brush, 18, 0.00239
269, 00:38:52, p4, clear, 1, 0.00013
270, 00:38:52, p4, brush, 1, 0.00013
271, 00:38:53, p4, clear, 1, 0.00013
272, 00:38:53, p4, pan, 1, 0.00013
273, 00:38:53, p4, zoom, 1, 0.00013
274, 00:38:53, p4, pan, 1, 0.00013
275, 00:38:53, p4, zoom, 1, 0.00013
276, 00:38:54, p4, pan, 1, 0.00013
277, 00:38:54, p4, clear, 1, 0.00013
278, 00:38:54, p4, brush, 6, 0.00080
279, 00:38:55, p4, clear, 1, 0.00013
280, 00:39:08, p4, brush, 206, 0.02730
281, 00:39:08, p4, clear, 1, 0.00013
282, 00:39:11, p4, brush, 92, 0.01219
283, 00:39:11, p4, clear, 1, 0.00013
284, 00:39:13, p4, brush, 30, 0.00398
285, 00:39:13, p4, clear, 1, 0.00013
286, 00:39:14, p4, brush, 32, 0.00424
287, 00:39:14, p4, clear, 1, 0.00013
288, 00:39:17, p4, brush, 93, 0.01232
289, 00:39:17, p4, clear, 1, 0.00013
290, 00:39:19, p4, brush, 105, 0.01391
291, 00:39:20, p4, clear, 1, 0.00013
292, 00:39:33, p4, brush, 278, 0.03684
293, 00:39:33, p4, clear, 1, 0.00013
294, 00:39:34, p4, brush, 30, 0.00398
295, 00:39:34, p4, clear, 1, 0.00013
296, 00:39:40, p4, brush, 64, 0.00848
297, 00:39:40, p4, clear, 1, 0.00013
298, 00:39:40, p4, brush, 15, 0.00199
299, 00:39:40, p4, clear, 1, 0.00013
300, 00:39:41, p4, brush, 28, 0.00371
301, 00:39:42, p4, clear, 1, 0.00013
302, 00:39:45, p4, brush, 23, 0.00305
303, 00:39:45, p4, clear, 1, 0.00013
304, 00:39:47, p4, brush, 23, 0.00305
305, 00:39:47, p4, clear, 1, 0.00013
306, 00:39:52, p4, brush, 73, 0.00967
307, 00:39:52, p4, clear, 1, 0.00013
308, 00:39:56, p4, brush, 60, 0.00795
309, 00:40:09, p4, clear, 1, 0.00013
310, 00:40:09, p4, pan, 1, 0.00013
311, 00:40:09, p4, zoom, 1, 0.00013
312, 00:40:10, p4, pan, 1, 0.00013
313, 00:40:10, p4, zoom, 1, 0.00013
314, 00:40:12, p4, pan, 1, 0.00013
315, 00:40:12, p4, zoom, 1, 0.00013
316, 00:40:20, p4, pan, 97, 0.01285
317, 00:40:24, p4, range select, 13, 0.00172
318, 00:40:24, p4, pan, 1, 0.00013
319, 00:40:24, p4, zoom, 1, 0.00013
320, 00:40:25, p4, pan, 1, 0.00013
321, 00:40:25, p4, zoom, 1, 0.00013
322, 00:40:26, p4, pan, 1, 0.00013
323, 00:40:26, p4, zoom, 1, 0.00013
324, 00:40:33, p4, pan, 71, 0.00941
325, 00:40:35, p4, range select, 1, 0.00013
326, 00:40:35, p4, clear, 1, 0.00013
327, 00:40:37, p4, brush, 12, 0.00159
328, 00:40:37, p4, clear, 1, 0.00013
329, 00:40:37, p4, brush, 2, 0.00027
330, 00:40:38, p4, clear, 1, 0.00013
331, 00:40:40, p4, brush, 12, 0.00159
332, 00:40:41, p4, clear, 1, 0.00013
333, 00:40:42, p4, brush, 10, 0.00133
334, 00:40:42, p4, clear, 1, 0.00013
335, 00:40:42, p4, brush, 4, 0.00053
336, 00:40:43, p4, clear, 1, 0.00013
337, 00:40:44, p4, pan, 17, 0.00225
338, 00:40:44, p4, clear, 1, 0.00013
339, 00:40:44, p4, brush, 1, 0.00013
340, 00:40:44, p4, clear, 1, 0.00013
341, 00:40:47, p4, brush, 24, 0.00318
342, 00:40:48, p4, clear, 1, 0.00013
343, 00:40:49, p4, brush, 18, 0.00239
344, 00:40:49, p4, clear, 1, 0.00013
345, 00:40:52, p4, brush, 42, 0.00557
346, 00:40:53, p4, clear, 1, 0.00013
347, 00:40:54, p4, brush, 31, 0.00411
348, 00:40:54, p4, clear, 1, 0.00013
349, 00:40:55, p4, brush, 16, 0.00212
350, 00:40:56, p4, clear, 1, 0.00013
351, 00:40:56, p4, brush, 24, 0.00318
352, 00:40:57, p4, clear, 1, 0.00013
353, 00:40:57, p4, brush, 11, 0.00146
354, 00:40:57, p4, clear, 1, 0.00013
355, 00:40:58, p4, brush, 18, 0.00239
356, 00:40:58, p4, clear, 1, 0.00013
357, 00:41:05, p4, brush, 192, 0.02544
358, 00:41:05, p4, clear, 1, 0.00013
359, 00:41:06, p4, brush, 28, 0.00371
360, 00:41:06, p4, clear, 1, 0.00013
361, 00:41:06, p4, brush, 2, 0.00027
362, 00:41:06, p4, clear, 1, 0.00013
363, 00:41:06, p4, brush, 2, 0.00027
364, 00:41:06, p4, clear, 1, 0.00013
365, 00:41:06, p4, brush, 3, 0.00040
366, 00:41:06, p4, clear, 1, 0.00013
367, 00:41:08, p4, brush, 51, 0.00676
368, 00:41:08, p4, clear, 1, 0.00013
369, 00:41:10, p4, brush, 92, 0.01219
370, 00:41:10, p4, clear, 1, 0.00013
371, 00:41:11, p4, brush, 4, 0.00053
372, 00:41:11, p4, clear, 1, 0.00013
373, 00:41:11, p4, brush, 4, 0.00053
374, 00:41:11, p4, clear, 1, 0.00013
375, 00:41:11, p4, brush, 18, 0.00239
376, 00:41:11, p4, clear, 1, 0.00013
377, 00:41:13, p4, brush, 44, 0.00583
378, 00:41:13, p4, clear, 1, 0.00013
379, 00:41:14, p4, brush, 35, 0.00464
380, 00:41:14, p4, clear, 1, 0.00013
381, 00:41:14, p4, brush, 8, 0.00106
382, 00:41:14, p4, clear, 1, 0.00013
383, 00:41:23, p4, brush, 336, 0.04452
384, 00:41:23, p4, clear, 1, 0.00013
385, 00:41:29, p4, brush, 126, 0.01670
386, 00:41:29, p4, clear, 1, 0.00013
387, 00:41:33, p4, brush, 35, 0.00464
388, 00:41:35, p4, pan, 17, 0.00225
389, 00:41:35, p4, zoom, 1, 0.00013
390, 00:41:36, p4, pan, 8, 0.00106
391, 00:41:37, p4, zoom, 1, 0.00013
392, 00:41:38, p4, pan, 20, 0.00265
393, 00:41:38, p4, clear, 1, 0.00013
394, 00:42:22, p4, brush, 160, 0.02120
395, 00:42:22, p4, clear, 1, 0.00013
396, 00:42:43, p4, brush, 274, 0.03631
397, 00:42:43, p4, pan, 1, 0.00013
398, 00:42:43, p4, zoom, 1, 0.00013
399, 00:42:43, p4, pan, 1, 0.00013
400, 00:42:44, p4, clear, 1, 0.00013
401, 00:42:44, p4, brush, 1, 0.00013
402, 00:42:44, p4, clear, 1, 0.00013
403, 00:42:45, p4, brush, 31, 0.00411
404, 00:42:45, p4, clear, 1, 0.00013
405, 00:42:46, p4, brush, 32, 0.00424
406, 00:42:46, p4, clear, 1, 0.00013
407, 00:42:47, p4, brush, 26, 0.00345
408, 00:42:47, p4, clear, 1, 0.00013
409, 00:42:52, p4, brush, 179, 0.02372
410, 00:42:53, p4, clear, 1, 0.00013
411, 00:42:56, p4, brush, 47, 0.00623
412, 00:43:00, p4, clear, 1, 0.00013
413, 00:43:00, p4, brush, 16, 0.00212
414, 00:43:00, p4, clear, 1, 0.00013
415, 00:43:01, p4, brush, 12, 0.00159
416, 00:43:17, p4, clear, 1, 0.00013
417, 00:43:18, p4, pan, 1, 0.00013
418, 00:43:18, p4, zoom, 1, 0.00013
419, 00:43:33, p4, pan, 69, 0.00914
420, 00:43:33, p4, zoom, 1, 0.00013
421, 00:44:27, p4, pan, 495, 0.06559
422, 00:44:27, p4, clear, 1, 0.00013
423, 00:44:32, p4, pan, 211, 0.02796
424, 00:44:32, p4, clear, 1, 0.00013
425, 00:44:49, p4, pan, 45, 0.00596
426, 00:44:50, p4, clear, 1, 0.00013
427, 00:44:50, p4, pan, 1, 0.00013
428, 00:44:50, p4, zoom, 1, 0.00013
429, 00:44:51, p4, pan, 1, 0.00013
430, 00:44:51, p4, zoom, 1, 0.00013
431, 00:45:02, p4, pan, 1, 0.00013
432, 00:45:02, p4, zoom, 1, 0.00013
433, 00:45:03, p4, pan, 1, 0.00013
434, 00:45:03, p4, zoom, 1, 0.00013
435, 00:45:04, p4, pan, 1, 0.00013
436, 00:45:04, p4, zoom, 1, 0.00013
437, 00:45:04, p4, pan, 1, 0.00013
438, 00:45:04, p4, zoom, 1, 0.00013
439, 00:45:09, p4, pan, 1, 0.00013
440, 00:45:09, p4, clear, 1, 0.00013
441, 00:45:10, p4, brush, 36, 0.00477
442, 00:45:10, p4, clear, 1, 0.00013
443, 00:45:10, p4, brush, 1, 0.00013
444, 00:45:26, p4, clear, 1, 0.00013
445, 00:45:30, p4, brush, 113, 0.01497
446, 00:45:30, p4, clear, 1, 0.00013
447, 00:45:33, p4, brush, 33, 0.00437
448, 00:45:33, p4, clear, 1, 0.00013
449, 00:45:34, p4, brush, 30, 0.00398
450, 00:45:34, p4, clear, 1, 0.00013
451, 00:45:40, p4, brush, 11, 0.00146
