pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 31, 0.01
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 14, 0.00
range select, 1, 0.00
pan, 41, 0.01
clear, 1, 0.00
brush, 1, 0.00
range select, 1, 0.00
pan, 64, 0.01
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 17, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 56, 0.01
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 18, 0.00
zoom, 1, 0.00
pan, 35, 0.01
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 23, 0.00
zoom, 1, 0.00
pan, 104, 0.02
zoom, 1, 0.00
pan, 19, 0.00
zoom, 1, 0.00
pan, 172, 0.04
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 60, 0.01
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 2, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 169, 0.04
range select, 1, 0.00
pan, 45, 0.01
zoom, 1, 0.00
pan, 90, 0.02
zoom, 1, 0.00
pan, 8, 0.00
zoom, 1, 0.00
pan, 31, 0.01
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 224, 0.05
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 133, 0.03
zoom, 1, 0.00
pan, 11, 0.00
zoom, 1, 0.00
pan, 1, 0.00
zoom, 1, 0.00
pan, 122, 0.03
zoom, 1, 0.00
pan, 28, 0.01
zoom, 1, 0.00
pan, 16, 0.00
zoom, 1, 0.00
pan, 25, 0.01
clear, 1, 0.00
brush, 12, 0.00
clear, 1, 0.00
brush, 2, 0.00
clear, 1, 0.00
brush, 2, 0.00
clear, 1, 0.00
brush, 3, 0.00
clear, 1, 0.00
brush, 6, 0.00
clear, 1, 0.00
brush, 4, 0.00
clear, 1, 0.00
brush, 52, 0.01
clear, 1, 0.00
brush, 4, 0.00
clear, 1, 0.00
brush, 11, 0.00
clear, 1, 0.00
brush, 5, 0.00
clear, 1, 0.00
brush, 1, 0.00
clear, 1, 0.00
brush, 1, 0.00
clear, 1, 0.00
brush, 3, 0.00
range select, 2, 0.00
pan, 113, 0.02
range select, 1, 0.00
pan, 187, 0.04
clear, 1, 0.00
brush, 6, 0.00
clear, 1, 0.00
brush, 15, 0.00
clear, 1, 0.00
brush, 3, 0.00
clear, 1, 0.00
brush, 51, 0.01
clear, 1, 0.00
brush, 16, 0.00
clear, 1, 0.00
brush, 18, 0.00
clear, 1, 0.00
brush, 85, 0.02
clear, 1, 0.00
brush, 43, 0.01
clear, 1, 0.00
brush, 2, 0.00
clear, 1, 0.00
brush, 1, 0.00
clear, 1, 0.00
brush, 1, 0.00
clear, 1, 0.00
brush, 2, 0.00
clear, 1, 0.00
brush, 10, 0.00
clear, 1, 0.00
pan, 32, 0.01
clear, 1, 0.00
brush, 23, 0.00
clear, 1, 0.00
pan, 239, 0.05
clear, 1, 0.00
brush, 29, 0.01
range select, 1, 0.00
clear, 1, 0.00
brush, 9, 0.00
clear, 1, 0.00
brush, 15, 0.00
clear, 1, 0.00
brush, 2, 0.00
range select, 1, 0.00
pan, 30, 0.01
range select, 2, 0.00
pan, 17, 0.00
clear, 1, 0.00
brush, 17, 0.00
range select, 1, 0.00
pan, 104, 0.02
clear, 1, 0.00
brush, 13, 0.00
clear, 1, 0.00
brush, 3, 0.00
clear, 1, 0.00
brush, 74, 0.02
clear, 1, 0.00
brush, 9, 0.00
clear, 1, 0.00
brush, 1, 0.00
clear, 1, 0.00
brush, 1, 0.00
clear, 1, 0.00
brush, 117, 0.03
clear, 1, 0.00
brush, 23, 0.00
clear, 1, 0.00
brush, 2, 0.00
clear, 1, 0.00
brush, 1, 0.00
