Time,State,action,reward,visualization,subtask
00:32:27,(Sensemaking+hist-4),brush,0.5,hist-4,1
00:32:27,(Sensemaking+hist-4),brush,0.25,hist-4,1
00:32:27,(Interface-feedback+hist-4),brush,0.0,hist-4,1
00:32:27,(Question+undefined),clear,0.0,undefined,1
00:32:27,(Question+hist-3),brush,0.0,hist-3,1
00:32:27,(Question+hist-3),brush,0.0,hist-3,1
00:32:27,(Question+hist-3),brush,0.0,hist-3,1
00:32:27,(Question+hist-3),brush,0.0,hist-3,1
00:32:27,(Question+undefined),clear,0.0,undefined,1
00:32:27,(Question+hist-2),brush,0.0,hist-2,1
00:32:28,(Question+undefined),clear,0.0,undefined,1
00:32:36,(Question+hist-2),brush,0.0,hist-2,1
00:32:36,(Question+hist-2),brush,0.0,hist-2,1
00:32:36,(Question+hist-2),brush,0.0,hist-2,1
00:32:36,(Question+hist-2),brush,0.0,hist-2,1
00:32:36,(Question+hist-2),brush,0.0,hist-2,1
00:32:36,(Question+hist-2),brush,0.0,hist-2,1
00:32:36,(Question+hist-2),brush,0.0,hist-2,1
00:32:36,(Question+hist-2),brush,0.0,hist-2,1
00:32:36,(Question+undefined),clear,0.0,undefined,1
00:32:44,(Question+hist-3),brush,0.0,hist-3,1
00:32:44,(Question+hist-3),brush,0.0,hist-3,1
00:32:44,(Question+undefined),clear,0.0,undefined,1
00:33:09,(Sensemaking+hist-2),brush,0.25,hist-2,1
00:33:09,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:09,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:10,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:10,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:10,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:10,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:17,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:18,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:20,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:22,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:24,(Sensemaking+hist-2),brush,1.0,hist-2,1
00:33:26,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:31,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:34,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:36,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:37,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:40,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:43,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:44,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:45,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:47,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:51,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:51,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:52,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:52,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:53,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:53,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:53,(Sensemaking+hist-2),brush,0.0,hist-2,1
00:33:54,(Sensemaking+hist-2),brush,0.25,hist-2,1
00:33:54,(Sensemaking+hist-2),brush,0.25,hist-2,1
