Time,State,action,reward,visualization,subtask
00:27:05,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.25,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.25,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:05,(Question+geo-0-1),pan,0.25,geo-0-1,1
00:27:05,(Question+geo-0-1),pan,0.0,geo-0-1,1
00:27:05,(Question+geo-0-1),pan,0.0,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.25,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.5,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:05,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
00:27:06,(Sensemaking+geo-0-1),pan,0.0,geo-0-1,1
