time, action, visualization
0:24:47,pan,geo-0-1
0:24:51,zoom,geo-0-1
0:24:51,pan,geo-0-1
0:24:58,range select,geo-0-1
0:25:11,pan,geo-0-1
0:25:15,zoom,geo-0-1
0:25:15,pan,geo-0-1
0:25:16,zoom,geo-0-1
0:25:16,pan,geo-0-1
0:25:17,zoom,geo-0-1
0:25:17,pan,geo-0-1
0:25:23,zoom,geo-0-1
0:25:23,pan,geo-0-1
0:25:24,zoom,geo-0-1
0:25:24,pan,geo-0-1
0:25:25,zoom,geo-0-1
0:25:25,pan,geo-0-1
0:25:30,zoom,geo-0-1
0:25:30,pan,geo-0-1
0:25:31,zoom,geo-0-1
0:25:31,pan,geo-0-1
0:25:32,zoom,geo-0-1
0:25:32,pan,geo-0-1
0:25:39,zoom,geo-0-1
0:25:39,pan,geo-0-1
0:25:40,zoom,geo-0-1
0:25:40,pan,geo-0-1
0:25:45,zoom,geo-0-1
0:25:45,pan,geo-0-1
0:26:02,zoom,geo-0-1
0:26:02,pan,geo-0-1
0:26:04,zoom,geo-0-1
0:26:04,pan,geo-0-1
0:26:07,zoom,geo-0-1
0:26:07,pan,geo-0-1
0:26:09,zoom,geo-0-1
0:26:09,pan,geo-0-1
0:26:10,zoom,geo-0-1
0:26:10,pan,geo-0-1
0:26:16,zoom,geo-0-1
0:26:16,pan,geo-0-1
0:26:24,zoom,geo-0-1
0:26:24,pan,geo-0-1
0:26:25,zoom,geo-0-1
0:26:25,pan,geo-0-1
0:26:29,brush,bar-5
0:26:30,pan,geo-0-1
0:26:30,zoom,geo-0-1
0:26:30,pan,geo-0-1
0:26:34,zoom,geo-0-1
0:26:34,pan,geo-0-1
0:26:41,zoom,geo-0-1
0:26:41,pan,geo-0-1
0:26:44,zoom,geo-0-1
0:26:44,pan,geo-0-1
0:26:45,zoom,geo-0-1
0:26:45,pan,geo-0-1
0:26:47,zoom,geo-0-1
0:26:47,pan,geo-0-1
0:26:51,zoom,geo-0-1
0:26:51,pan,geo-0-1
0:26:57,zoom,geo-0-1
0:26:57,pan,geo-0-1
0:27:02,zoom,geo-0-1
0:27:02,pan,geo-0-1
0:27:04,range select,geo-0-1
0:27:08,pan,geo-0-1
0:27:10,range select,geo-0-1
0:27:16,brush,bar-5
0:27:16,pan,geo-0-1
0:27:17,brush,bar-5
0:27:19,pan,geo-0-1
0:27:19,zoom,geo-0-1
0:27:19,pan,geo-0-1
0:27:20,zoom,geo-0-1
0:27:20,pan,geo-0-1
0:27:21,zoom,geo-0-1
0:27:21,pan,geo-0-1
0:27:22,zoom,geo-0-1
0:27:22,pan,geo-0-1
0:27:34,brush,hist-2
0:27:36,brush,hist-3
0:27:37,brush,hist-4
0:28:05,pan,geo-0-1
