1378338192688, brush, hist-4
1378338192919, brush, hist-3
1378338193326, brush, hist-2
1378338210272, brush, hist-3
1378338235308, brush, hist-2
1378338308138, brush, hist-3
1378338310250, pan, geo-0-1
1378338313475, zoom, geo-0-1
1378338313493, pan, geo-0-1
1378338314587, zoom, geo-0-1
1378338314600, pan, geo-0-1
1378338315408, brush, hist-3
1378338319432, brush, hist-2
1378338360842, pan, geo-0-1
1378338360884, zoom, geo-0-1
1378338360896, pan, geo-0-1
1378338362171, zoom, geo-0-1
1378338362180, pan, geo-0-1
1378338365978, brush, hist-3
1378338370495, brush, hist-4
1378338451109, brush, hist-3
1378338474169, pan, geo-0-1
1378338474964, zoom, geo-0-1
1378338474974, pan, geo-0-1
1378338478665, zoom, geo-0-1
1378338478679, pan, geo-0-1
1378338485397, range select, geo-0-1
1378338511684, brush, hist-4
1378338513379, pan, geo-0-1
1378338523249, range select, geo-0-1
1378338529147, pan, geo-0-1
1378338533505, range select, geo-0-1
1378338547164, pan, geo-0-1
1378338552346, range select, geo-0-1
1378338560603, brush, hist-4
1378338562883, brush, bar-5
1378338564287, pan, geo-0-1
1378338564428, zoom, geo-0-1
1378338564436, pan, geo-0-1
1378338564971, zoom, geo-0-1
1378338564979, pan, geo-0-1
1378338568987, range select, geo-0-1
1378338596531, brush, hist-4
1378338597708, pan, geo-0-1
1378338657725, brush, hist-3
1378338658190, brush, hist-4
1378338660377, brush, bar-5
1378338842906, range select, bar-5
1378338872738, brush, bar-5
1378338874033, range select, bar-5
1378339143215, brush, hist-4
1378339228594, brush, hist-3
1378339228756, brush, hist-4
1378339229789, pan, geo-0-1
1378339236679, brush, hist-2
1378339266167, brush, hist-3
1378339266828, pan, geo-0-1
1378339267143, brush, hist-3
1378339267156, pan, geo-0-1
1378339267165, brush, hist-3
1378339267175, pan, geo-0-1
1378339267186, brush, hist-3
1378339267204, pan, geo-0-1
1378339267449, brush, hist-3
1378339267775, pan, geo-0-1
1378339268020, brush, hist-3
1378339268036, pan, geo-0-1
1378339268049, brush, hist-3
1378339268071, pan, geo-0-1
1378339268076, brush, hist-3
1378339268089, pan, geo-0-1
1378339268094, brush, hist-3
1378339268107, pan, geo-0-1
1378339268115, brush, hist-3
1378339268138, pan, geo-0-1
1378339268143, brush, hist-3
1378339268158, pan, geo-0-1
1378339268180, brush, hist-3
1378339268575, pan, geo-0-1
1378339268841, brush, hist-3
1378339268858, pan, geo-0-1
1378339268864, brush, hist-3
1378339268873, pan, geo-0-1
1378339268879, brush, hist-3
1378339268890, pan, geo-0-1
1378339268894, brush, hist-3
1378339268906, pan, geo-0-1
1378339268913, brush, hist-3
1378339268921, pan, geo-0-1
1378339268925, brush, hist-3
1378339268937, pan, geo-0-1
1378339268941, brush, hist-3
1378339268954, pan, geo-0-1
1378339268958, brush, hist-3
1378339268972, pan, geo-0-1
1378339268978, brush, hist-3
1378339268987, pan, geo-0-1
1378339269024, brush, hist-3
1378339271160, pan, geo-0-1
1378339276168, brush, hist-3
1378339277568, brush, hist-2
1378339292705, brush, hist-3
1378339293284, pan, geo-0-1
1378339295837, brush, hist-3
1378339296721, brush, hist-4
1378339305840, brush, bar-5
1378339337278, brush, hist-3
1378339347808, range select, geo-0-1
1378339372066, brush, bar-5
1378339450432, range select, geo-0-1
1378339456846, pan, geo-0-1
1378339459648, zoom, geo-0-1
1378339459662, pan, geo-0-1
1378339461819, zoom, geo-0-1
1378339461828, pan, geo-0-1
1378339463497, zoom, geo-0-1
1378339463506, pan, geo-0-1
1378339468645, zoom, geo-0-1
1378339468653, pan, geo-0-1
1378339474270, range select, bar-5
1378339520554, pan, geo-0-1
1378339520620, zoom, geo-0-1
1378339520914, pan, geo-0-1
1378339521420, zoom, geo-0-1
1378339521682, pan, geo-0-1
1378339522234, zoom, geo-0-1
1378339522479, pan, geo-0-1
1378339523046, zoom, geo-0-1
1378339523054, pan, geo-0-1
1378339537692, brush, hist-2
1378339538124, brush, hist-3
1378339550679, brush, hist-2
1378339557794, brush, hist-3
1378339560620, pan, geo-0-1
1378339577785, zoom, geo-0-1
1378339577793, pan, geo-0-1
1378339579145, zoom, geo-0-1
1378339579152, pan, geo-0-1
1378339586187, range select, geo-0-1
1378339604068, brush, hist-2
1378339609291, range select, geo-0-1
1378339643141, brush, hist-3
1378339643196, brush, hist-2
1378339657427, brush, hist-3
1378339657581, brush, bar-5
1378339671414, brush, hist-2
1378339685325, brush, hist-3
1378339687510, pan, geo-0-1
1378339687566, zoom, geo-0-1
1378339687579, pan, geo-0-1
1378339689648, zoom, geo-0-1
1378339689661, pan, geo-0-1
1378339691450, brush, hist-3
1378339692050, brush, hist-2
1378339738842, brush, hist-4
1378339743612, brush, bar-5
1378339760592, brush, hist-3
1378339760709, brush, hist-2
1378339947839, brush, hist-3
1378339976871, pan, geo-0-1
1378339978025, brush, hist-3
1378340002795, brush, hist-2
1378340011890, range select, hist-2
1378340048138, brush, hist-4
1378340048265, brush, hist-3
1378340117797, brush, bar-5
1378340119177, range select, bar-5
