1377119882097, pan, geo-0-1
1377119983190, zoom, geo-0-1
1377119983204, pan, geo-0-1
1377119987004, zoom, geo-0-1
1377119987018, pan, geo-0-1
1377119996509, zoom, geo-0-1
1377119996520, pan, geo-0-1
1377120027136, zoom, geo-0-1
1377120027144, pan, geo-0-1
1377120031205, range select, geo-0-1
1377120079529, pan, geo-0-1
1377120105244, zoom, geo-0-1
1377120105255, pan, geo-0-1
1377120107749, range select, geo-0-1
1377120126191, pan, geo-0-1
1377120127932, range select, geo-0-1
1377120142492, pan, geo-0-1
1377120144464, range select, geo-0-1
1377120152288, pan, geo-0-1
1377120152662, zoom, geo-0-1
1377120152675, pan, geo-0-1
1377120154924, zoom, geo-0-1
1377120154936, pan, geo-0-1
1377120165538, range select, geo-0-1
1377120178666, pan, geo-0-1
1377120182027, range select, geo-0-1
1377120220611, brush, hist-4
1377120226304, brush, hist-3
1377120226439, brush, hist-2
1377120229030, range select, geo-0-1
1377120259956, pan, geo-0-1
1377120259993, zoom, geo-0-1
1377120260014, pan, geo-0-1
1377120264773, range select, geo-0-1
1377120275887, brush, hist-4
1377120277090, range select, geo-0-1
1377120308739, brush, bar-5
1377120313271, pan, geo-0-1
1377120313347, zoom, geo-0-1
1377120313362, pan, geo-0-1
1377120315367, zoom, geo-0-1
1377120315377, pan, geo-0-1
1377120316395, zoom, geo-0-1
1377120316403, pan, geo-0-1
1377120319333, zoom, geo-0-1
1377120319346, pan, geo-0-1
1377120320332, zoom, geo-0-1
1377120320351, pan, geo-0-1
1377120328506, range select, geo-0-1
1377120363030, pan, geo-0-1
1377120363115, zoom, geo-0-1
1377120363124, pan, geo-0-1
1377120363784, zoom, geo-0-1
1377120363794, pan, geo-0-1
1377120366657, zoom, geo-0-1
1377120366675, pan, geo-0-1
1377120368247, zoom, geo-0-1
1377120368256, pan, geo-0-1
1377120370972, range select, geo-0-1
1377120378045, pan, geo-0-1
1377120378118, zoom, geo-0-1
1377120378125, pan, geo-0-1
1377120378740, zoom, geo-0-1
1377120378748, pan, geo-0-1
1377120379309, zoom, geo-0-1
1377120379321, pan, geo-0-1
1377120379883, zoom, geo-0-1
1377120379892, pan, geo-0-1
1377120383038, zoom, geo-0-1
1377120383048, pan, geo-0-1
1377120383746, zoom, geo-0-1
1377120383753, pan, geo-0-1
1377120385427, zoom, geo-0-1
1377120385436, pan, geo-0-1
1377120386520, zoom, geo-0-1
1377120386530, pan, geo-0-1
1377120390960, range select, geo-0-1
1377120414566, pan, geo-0-1
1377120414687, zoom, geo-0-1
1377120414695, pan, geo-0-1
1377120415340, zoom, geo-0-1
1377120415350, pan, geo-0-1
1377120416011, zoom, geo-0-1
1377120416020, pan, geo-0-1
1377120416542, zoom, geo-0-1
1377120416551, pan, geo-0-1
1377120417374, zoom, geo-0-1
1377120417383, pan, geo-0-1
1377120417850, zoom, geo-0-1
1377120417856, pan, geo-0-1
1377120418531, zoom, geo-0-1
1377120418540, pan, geo-0-1
1377120419915, zoom, geo-0-1
1377120419925, pan, geo-0-1
1377120420692, zoom, geo-0-1
1377120420701, pan, geo-0-1
1377120421661, zoom, geo-0-1
1377120421669, pan, geo-0-1
1377120422234, zoom, geo-0-1
1377120422246, pan, geo-0-1
1377120424332, zoom, geo-0-1
1377120424346, pan, geo-0-1
1377120425370, zoom, geo-0-1
1377120425385, pan, geo-0-1
1377120426272, zoom, geo-0-1
1377120426280, pan, geo-0-1
1377120436300, range select, geo-0-1
1377120454848, brush, hist-4
1377120461428, pan, geo-0-1
1377120461552, zoom, geo-0-1
1377120461568, pan, geo-0-1
1377120462507, zoom, geo-0-1
1377120462515, pan, geo-0-1
1377120464953, range select, geo-0-1
1377120488928, pan, geo-0-1
1377120488995, zoom, geo-0-1
1377120489015, pan, geo-0-1
1377120489606, zoom, geo-0-1
1377120489616, pan, geo-0-1
1377120490102, zoom, geo-0-1
1377120490111, pan, geo-0-1
1377120491164, zoom, geo-0-1
