1376955835901, brush, bar-4
1376955890949, zoom, scatterplot-0-1
1376955892035, pan, scatterplot-0-1
1376955894262, zoom, scatterplot-0-1
1376955898987, range select, scatterplot-0-1
1376955901995, pan, scatterplot-0-1
1376955903229, range select, scatterplot-0-1
1376955952199, brush, bar-2
1376955952862, pan, bar-2
1376955952902, range select, bar-2
1376955965894, brush, bar-4
1376956077426, pan, bar-4
1376956077465, range select, bar-4
1376956097752, brush, bar-4
1376956128948, zoom, scatterplot-0-1
1376956131391, pan, scatterplot-0-1
1376956134655, range select, scatterplot-0-1
1376956187120, zoom, scatterplot-0-1
1376956188344, pan, scatterplot-0-1
1376956192339, range select, scatterplot-0-1
1376956204153, zoom, scatterplot-0-1
1376956205210, pan, scatterplot-0-1
1376956207977, range select, scatterplot-0-1
1376956215397, zoom, scatterplot-0-1
1376956218712, range select, scatterplot-0-1
1376956288494, pan, scatterplot-0-1
1376956289857, range select, scatterplot-0-1
1376956333937, pan, scatterplot-0-1
1376956334789, range select, scatterplot-0-1
1376956336890, zoom, scatterplot-0-1
1376956337614, pan, scatterplot-0-1
1376956355096, range select, scatterplot-0-1
1376956358761, brush, bar-4
1376956360067, range select, scatterplot-0-1
1376956363442, pan, scatterplot-0-1
1376956373985, range select, scatterplot-0-1
1376956376623, pan, scatterplot-0-1
1376956378619, range select, scatterplot-0-1
1376956411365, zoom, scatterplot-0-1
1376956416502, pan, scatterplot-0-1
1376956428567, zoom, scatterplot-0-1
1376956431857, pan, scatterplot-0-1
1376956433268, zoom, scatterplot-0-1
1376956434381, pan, scatterplot-0-1
1376956437059, zoom, scatterplot-0-1
1376956437714, pan, scatterplot-0-1
1376956441360, zoom, scatterplot-0-1
1376956442589, pan, scatterplot-0-1
1376956452625, range select, scatterplot-0-1
1376956459259, brush, bar-4
1376956465099, range select, scatterplot-0-1
1376956471131, pan, scatterplot-0-1
1376956475565, range select, scatterplot-0-1
1376956497537, pan, bar-4
1376956497580, range select, bar-4
1376956500775, pan, scatterplot-0-1
1376956514558, pan, bar-4
1376956514607, range select, bar-4
1376956516319, pan, scatterplot-0-1
1376956523354, pan, bar-4
1376956523393, range select, bar-4
1376956524433, pan, bar-4
1376956524473, range select, bar-4
1376956525207, pan, scatterplot-0-1
1376956528786, range select, scatterplot-0-1
1376956533818, pan, bar-4
1376956533855, range select, bar-4
1376956540260, range select, scatterplot-0-1
1376956589965, pan, scatterplot-0-1
1376956600952, range select, scatterplot-0-1
1376956629206, pan, bar-4
1376956629306, range select, bar-4
1376956636339, pan, scatterplot-0-1
1376956651159, range select, scatterplot-0-1
1376956655693, pan, scatterplot-0-1
1376956657362, range select, scatterplot-0-1
1376956658452, pan, scatterplot-0-1
1376956659862, range select, scatterplot-0-1
1376956661124, pan, scatterplot-0-1
1376956663330, range select, scatterplot-0-1
1376956672573, zoom, scatterplot-0-1
1376956673254, pan, scatterplot-0-1
1376956675265, range select, scatterplot-0-1
1376956681300, zoom, scatterplot-0-1
1376956683106, pan, scatterplot-0-1
1376956686161, zoom, scatterplot-0-1
1376956686972, pan, scatterplot-0-1
1376956692136, range select, scatterplot-0-1
1376956696138, pan, scatterplot-0-1
1376956696602, range select, scatterplot-0-1
1376956709448, brush, bar-4
1376956710919, range select, scatterplot-0-1
1376956716299, brush, bar-4
1376956717870, range select, scatterplot-0-1
1376956734183, pan, scatterplot-0-1
1376956739741, range select, scatterplot-0-1
1376956770858, brush, bar-4
1376956775734, pan, bar-4
1376956775773, range select, bar-4
1376956777642, brush, bar-4
1376956780247, range select, scatterplot-0-1
1376956783212, pan, scatterplot-0-1
1376956789863, brush, bar-4
1376956791094, brush, hist-3
1376956792143, brush, bar-2
1376956792944, brush, bar-4
1376956797577, pan, bar-4
1376956797616, range select, bar-4
1376956800692, pan, scatterplot-0-1
1376956833672, range select, scatterplot-0-1
1376956835796, pan, scatterplot-0-1
1376956836274, range select, scatterplot-0-1
1376956838600, pan, bar-4
1376956838629, range select, bar-4
1376956839409, pan, scatterplot-0-1
1376956855894, range select, scatterplot-0-1
1376956865792, pan, bar-4
1376956865824, range select, bar-4
1376956867440, pan, bar-4
1376956867477, range select, bar-4
1376956869097, pan, bar-4
1376956869126, range select, bar-4
1376956872103, pan, scatterplot-0-1
1376956876133, pan, bar-4
1376956876204, range select, bar-4
1376956877526, range select, scatterplot-0-1
1376956879042, pan, scatterplot-0-1
1376956881496, range select, scatterplot-0-1
1376956897162, pan, bar-4
1376956897196, range select, bar-4
1376956903495, brush, bar-4
1376956905605, zoom, scatterplot-0-1
1376956906795, pan, scatterplot-0-1
1376956908288, zoom, scatterplot-0-1
1376956908884, pan, scatterplot-0-1
1376956909646, brush, bar-4
1376956913617, pan, bar-4
1376956913652, range select, bar-4
