1379389892188, brush, hist-3
1379389893156, brush, hist-4
1379389900762, brush, bar-5
1379389903254, pan, geo-0-1
1379389918782, brush, hist-4
1379389921825, pan, geo-0-1
1379389930331, zoom, geo-0-1
1379389930340, pan, geo-0-1
1379389931811, zoom, geo-0-1
1379389931820, pan, geo-0-1
1379389932538, zoom, geo-0-1
1379389932547, pan, geo-0-1
1379389948055, zoom, geo-0-1
1379389948061, pan, geo-0-1
1379389952915, zoom, geo-0-1
1379389952923, pan, geo-0-1
1379389953985, zoom, geo-0-1
1379389953996, pan, geo-0-1
1379389962414, zoom, geo-0-1
1379389962425, pan, geo-0-1
1379389962964, zoom, geo-0-1
1379389962969, pan, geo-0-1
1379389965912, zoom, geo-0-1
1379389965923, pan, geo-0-1
1379389966454, zoom, geo-0-1
1379389966466, pan, geo-0-1
1379389969627, zoom, geo-0-1
1379389969642, pan, geo-0-1
1379389970396, zoom, geo-0-1
1379389970413, pan, geo-0-1
1379389979661, zoom, geo-0-1
1379389979671, pan, geo-0-1
1379389980934, zoom, geo-0-1
1379389980942, pan, geo-0-1
1379389981647, zoom, geo-0-1
1379389981655, pan, geo-0-1
1379389987106, zoom, geo-0-1
1379389987114, pan, geo-0-1
1379389988572, zoom, geo-0-1
1379389988581, pan, geo-0-1
1379389991957, zoom, geo-0-1
1379389991967, pan, geo-0-1
1379389992411, zoom, geo-0-1
1379389992423, pan, geo-0-1
1379389997864, zoom, geo-0-1
1379389997875, pan, geo-0-1
1379390002236, zoom, geo-0-1
1379390002245, pan, geo-0-1
1379390003818, zoom, geo-0-1
1379390003829, pan, geo-0-1
1379390013038, zoom, geo-0-1
1379390013054, pan, geo-0-1
1379390013743, zoom, geo-0-1
1379390013753, pan, geo-0-1
1379390017573, zoom, geo-0-1
1379390017581, pan, geo-0-1
1379390018793, zoom, geo-0-1
1379390018801, pan, geo-0-1
1379390019294, zoom, geo-0-1
1379390019300, pan, geo-0-1
1379390020055, zoom, geo-0-1
1379390020066, pan, geo-0-1
1379390027548, zoom, geo-0-1
1379390027555, pan, geo-0-1
1379390028587, zoom, geo-0-1
1379390028593, pan, geo-0-1
1379390029243, zoom, geo-0-1
1379390029251, pan, geo-0-1
1379390045965, range select, geo-0-1
1379390130512, range select, bar-5
1379390133657, pan, geo-0-1
1379390133828, zoom, geo-0-1
1379390134003, pan, geo-0-1
1379390134987, zoom, geo-0-1
1379390135154, pan, geo-0-1
1379390135967, zoom, geo-0-1
1379390135977, pan, geo-0-1
1379390174364, zoom, geo-0-1
1379390174409, pan, geo-0-1
1379390315541, range select, bar-5
1379390327834, pan, geo-0-1
1379390327941, zoom, geo-0-1
1379390327950, pan, geo-0-1
1379390331160, brush, hist-4
1379390332087, pan, geo-0-1
1379390339077, brush, bar-5
1379390354053, range select, bar-5
1379390462763, brush, bar-5
1379390477697, range select, bar-5
1379390479980, pan, geo-0-1
1379390509304, zoom, geo-0-1
1379390509320, pan, geo-0-1
1379390510030, zoom, geo-0-1
1379390510126, pan, geo-0-1
1379390512109, zoom, geo-0-1
1379390512250, pan, geo-0-1
1379390515013, zoom, geo-0-1
1379390515031, pan, geo-0-1
1379390517748, zoom, geo-0-1
1379390517757, pan, geo-0-1
1379390520888, zoom, geo-0-1
1379390520898, pan, geo-0-1
1379390523753, zoom, geo-0-1
1379390523762, pan, geo-0-1
1379390528743, range select, geo-0-1
1379390570085, range select, hist-2
1379390575061, range select, bar-5
1379390585639, pan, geo-0-1
1379390585724, zoom, geo-0-1
1379390585733, pan, geo-0-1
1379390586640, zoom, geo-0-1
1379390586655, pan, geo-0-1
1379390587179, zoom, geo-0-1
1379390587189, pan, geo-0-1
1379390587818, zoom, geo-0-1
1379390587828, pan, geo-0-1
1379390588976, zoom, geo-0-1
1379390588986, pan, geo-0-1
1379390589971, zoom, geo-0-1
1379390589980, pan, geo-0-1
1379390590493, zoom, geo-0-1
1379390590501, pan, geo-0-1
1379390596278, range select, geo-0-1
1379390599932, brush, bar-5
1379390601405, range select, bar-5
1379390603428, pan, geo-0-1
1379390618610, range select, geo-0-1
1379390620942, range select, bar-5
1379390640151, pan, geo-0-1
1379390640241, zoom, geo-0-1
1379390640256, pan, geo-0-1
1379390642236, zoom, geo-0-1
1379390642244, pan, geo-0-1
1379390643746, zoom, geo-0-1
1379390643875, pan, geo-0-1
1379390645349, zoom, geo-0-1
1379390645360, pan, geo-0-1
1379390647203, zoom, geo-0-1
1379390647212, pan, geo-0-1
1379390650031, zoom, geo-0-1
1379390650041, pan, geo-0-1
1379390652983, zoom, geo-0-1
1379390652995, pan, geo-0-1
1379390659379, range select, geo-0-1
1379390689441, pan, geo-0-1
1379390690381, brush, hist-4
1379390693676, pan, geo-0-1
1379390694084, brush, hist-4
1379390694105, pan, geo-0-1
1379390694232, brush, hist-4
1379390694258, pan, geo-0-1
1379390694269, brush, hist-4
1379390694289, pan, geo-0-1
1379390694298, brush, hist-4
1379390694318, pan, geo-0-1
1379390697181, range select, geo-0-1
1379390701238, pan, geo-0-1
1379390701285, zoom, geo-0-1
1379390701290, pan, geo-0-1
1379390701823, zoom, geo-0-1
1379390701833, pan, geo-0-1
1379390702606, zoom, geo-0-1
1379390702616, pan, geo-0-1
1379390705067, zoom, geo-0-1
1379390705075, pan, geo-0-1
1379390708199, range select, geo-0-1
1379390734866, pan, geo-0-1
1379390736285, zoom, geo-0-1
1379390736295, pan, geo-0-1
1379390736750, zoom, geo-0-1
1379390736761, pan, geo-0-1
1379390737187, zoom, geo-0-1
1379390737197, pan, geo-0-1
1379390754870, range select, bar-5
1379390786793, pan, geo-0-1
1379390845606, brush, hist-4
1379390847416, pan, geo-0-1
1379390851440, brush, hist-3
1379390854149, range select, hist-3
1379390865858, brush, hist-4
1379390889265, range select, hist-4
1379390922067, brush, hist-4
1379390935586, brush, hist-3
1379390941671, brush, hist-2
1379390954926, range select, hist-2
1379391018477, range select, bar-5
1379391031240, range select, hist-2
1379391055720, brush, bar-5
1379391058277, range select, bar-5
1379391073030, range select, hist-4
1379391081659, brush, hist-4
1379391082005, range select, hist-4
1379391106821, range select, hist-3
1379391186230, range select, hist-4
1379391193936, pan, geo-0-1
1379391201353, zoom, geo-0-1
1379391201362, pan, geo-0-1
1379391203859, zoom, geo-0-1
1379391203872, pan, geo-0-1
1379391207773, zoom, geo-0-1
1379391207784, pan, geo-0-1
1379391211578, zoom, geo-0-1
1379391211587, pan, geo-0-1
1379391220715, zoom, geo-0-1
1379391220726, pan, geo-0-1
1379391223182, zoom, geo-0-1
1379391223192, pan, geo-0-1
1379391226930, zoom, geo-0-1
1379391226938, pan, geo-0-1
1379391229669, range select, geo-0-1
1379391250983, pan, geo-0-1
1379391253839, range select, geo-0-1
1379391268587, pan, geo-0-1
1379391299919, zoom, geo-0-1
1379391299928, pan, geo-0-1
1379391301800, zoom, geo-0-1
1379391301809, pan, geo-0-1
1379391311551, range select, geo-0-1
1379391315425, pan, geo-0-1
1379391317862, brush, bar-5
1379391319502, pan, geo-0-1
1379391319553, zoom, geo-0-1
1379391319561, pan, geo-0-1
1379391320197, zoom, geo-0-1
1379391320207, pan, geo-0-1
1379391321157, zoom, geo-0-1
1379391321165, pan, geo-0-1
1379391338457, brush, hist-2
1379391339595, brush, hist-3
1379391342243, pan, geo-0-1
1379391368644, brush, hist-3
1379391369344, brush, hist-2
1379391369953, brush, hist-3
