Time,State,action,reward,visualization,subtask,raw_actions
00:44:00,(Sensemaking +bar-2),generalization,1.0,bar-2,3,brush
00:44:01,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:02,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:03,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:04,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:05,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:06,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:07,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:08,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:09,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:10,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:11,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:14,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:15,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:16,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:17,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:18,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:19,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:20,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:21,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:22,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:23,(Question+bar-2),steer,0.0,bar-2,3,brush
00:44:32,(Sensemaking +bar-2),observation,0.0,bar-2,3,brush
00:44:33,(Sensemaking +bar-2),observation,0.0,bar-2,3,brush
00:44:34,(Sensemaking +bar-2),explanation,0.0,bar-2,3,brush
00:44:35,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:36,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:39,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:40,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:41,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:42,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:43,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:44,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:45,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:46,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:48,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:49,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:50,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:51,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:52,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:53,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:56,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:44:58,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:00,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:01,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:02,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:03,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:04,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:05,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:06,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:07,(Sensemaking +bar-2),steer,0.0,bar-2,3,brush
00:45:08,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:09,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:10,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:11,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:12,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:13,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:14,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:15,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:16,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:17,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:18,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:19,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:20,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:21,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:22,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:23,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:28,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:36,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:37,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:38,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:39,(Sensemaking +bar-2),generalization,0.5,bar-2,4,brush
00:45:40,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:45:41,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:45:43,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:46:12,(Sensemaking +bar-2),observation,0.0,bar-2,4,brush
00:46:14,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:15,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:16,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:17,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:18,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:19,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:20,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:21,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:22,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:23,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:24,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:25,(Sensemaking +bar-2),generalization,1.0,bar-2,4,brush
00:46:26,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:27,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:28,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:29,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:46:36,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:46:37,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:46:38,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:46:39,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:46:40,(Sensemaking +bar-2),observation,0.5,bar-2,4,brush
00:46:41,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:42,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:43,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:44,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:45,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:46,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:47,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:48,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:49,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:50,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:51,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:52,(Sensemaking +bar-2),observation,0.25,bar-2,4,brush
00:46:52,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:46:53,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:46:55,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:46:56,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:46:57,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:46:58,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:46:59,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:00,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:01,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:02,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:03,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:04,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:05,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:06,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:07,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:08,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:09,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:10,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:11,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:12,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:13,(Sensemaking +hist-3),observation,0.25,hist-3,4,brush
00:47:14,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:15,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:16,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:17,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:19,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:20,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:21,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:22,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:23,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:24,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:25,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:26,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:27,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:28,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:30,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:32,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:33,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:34,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:35,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:36,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:47:37,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:47:38,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:47:39,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:47:40,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:47:43,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:47:44,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:47:45,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:47:46,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:47:47,(Question+bar-4),explanation,0.0,bar-4,5,brush
00:47:53,(Question+bar-4),explanation,0.0,bar-4,5,brush
00:48:10,(Question+bar-4),explanation,0.0,bar-4,5,brush
00:48:11,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:48:12,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:48:13,(Question+hist-3),explanation,0.0,hist-3,5,brush
00:48:14,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:48:15,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:48:16,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:48:17,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:48:18,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:48:19,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:48:20,(Sensemaking +hist-3),observation,0.5,hist-3,5,brush
00:48:20,(Sensemaking +bar-4),observation,0.5,bar-4,5,brush
00:48:22,(Sensemaking +scatterplot-0-1),observation,0.5,scatterplot-0-1,5,pan
