Time,State,action,reward,visualization,subtask
00:00:00,(Sensemaking+bar-4),brush,0.25,bar-4,1
00:06:39,(Sensemaking+bar-4),brush,0.0,bar-4,1
00:06:45,(Sensemaking+bar-4),brush,0.0,bar-4,1
00:06:45,(Question+bar-4),brush,0.0,bar-4,1
00:06:45,(Sensemaking+bar-4),brush,0.25,bar-4,1
00:06:45,(Question+bar-4),brush,0.0,bar-4,1
00:06:45,(Sensemaking+bar-4),brush,0.0,bar-4,1
00:06:51,(Question+bar-4),brush,0.25,bar-4,2
00:06:52,(Question+bar-4),brush,0.25,bar-4,2
00:06:56,(Question+bar-4),brush,0.25,bar-4,2
00:07:22,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:07:24,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:07:25,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:07:27,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:07:28,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:07:30,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:07:35,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:07:50,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:07:52,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:08:02,(Sensemaking+bar-4),brush,0.25,bar-4,2
00:08:06,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:07,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:09,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:10,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:11,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:14,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:15,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:16,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:17,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:18,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:19,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:25,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:27,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:28,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:31,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:32,(Sensemaking+bar-4),brush,0.5,bar-4,2
00:08:35,(Sensemaking+bar-4),brush,0.5,bar-4,2
00:08:38,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:39,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:43,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:44,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:45,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:46,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:48,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:08:49,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:04,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:06,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:08,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:09,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:10,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:16,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:17,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:19,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:20,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:21,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:22,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:23,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:24,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:25,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:26,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:27,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:28,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:29,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:30,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:31,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:33,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:35,(Sensemaking+bar-4),brush,0.0,bar-4,2
00:09:36,(Sensemaking+bar-4),brush,0.0,bar-4,2
