Time,State,action,reward,visualization,subtask
00:35:19,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,2
00:35:20,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,2
00:35:26,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,3
00:35:27,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,3
00:35:28,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,3
00:35:29,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,3
00:35:31,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:35:32,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:35:33,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:35:39,(Sensemaking+bar-4),range select,0.0,bar-4,3
00:35:41,(Sensemaking+scatterplot-0-1),pan,0.0,scatterplot-0-1,3
00:35:45,(Sensemaking+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:35:46,(Sensemaking+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:35:47,(Sensemaking+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:35:48,(Sensemaking+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:35:49,(Sensemaking+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:35:50,(Sensemaking+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:35:51,(Sensemaking+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:00,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:01,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:02,(Question+scatterplot-0-1),pan,0.0,scatterplot-0-1,3
00:36:03,(Question+scatterplot-0-1),pan,0.0,scatterplot-0-1,3
00:36:05,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:06,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:07,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:08,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:09,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:10,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:12,(Question+scatterplot-0-1),pan,0.0,scatterplot-0-1,3
00:36:13,(Question+scatterplot-0-1),pan,0.0,scatterplot-0-1,3
00:36:18,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:19,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:21,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:22,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:23,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:24,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:26,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:30,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:31,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:34,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:35,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:36,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:40,(Question+scatterplot-0-1),pan,0.0,scatterplot-0-1,3
00:36:42,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:49,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:50,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:51,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:36:52,(Question+scatterplot-0-1),pan,0.0,scatterplot-0-1,3
00:36:53,(Question+scatterplot-0-1),range select,0.0,scatterplot-0-1,3
00:37:05,(Sensemaking+scatterplot-0-1),pan,0.25,scatterplot-0-1,3
00:37:07,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:08,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:09,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:10,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:11,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:12,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:13,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:14,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:15,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:16,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:17,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:18,(Sensemaking+scatterplot-0-1),range select,0.25,scatterplot-0-1,3
00:37:28,(Sensemaking+scatterplot-0-1),range select,0.5,scatterplot-0-1,3
00:37:29,(Sensemaking+scatterplot-0-1),range select,0.5,scatterplot-0-1,3
00:37:31,(Sensemaking+scatterplot-0-1),range select,0.5,scatterplot-0-1,3
00:37:32,(Sensemaking+scatterplot-0-1),range select,0.5,scatterplot-0-1,3
00:37:33,(Sensemaking+scatterplot-0-1),range select,0.5,scatterplot-0-1,3
00:37:34,(Sensemaking+bar-4),brush,0.5,bar-4,3
00:37:35,(Sensemaking+bar-4),brush,0.5,bar-4,3
00:37:35,(Sensemaking+bar-2),brush,0.5,bar-2,3
00:37:36,(Sensemaking+bar-2),brush,0.5,bar-2,3
