Time,State,action,reward,visualization,subtask,raw_actions
00:28:24,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:25,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:26,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:26,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:27,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:27,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:28,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:29,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:29,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:29,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:29,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:29,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:29,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:29,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:29,(Sensemaking+undefined),observation,0.25,undefined,2,clear
00:28:29,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:28:29,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:28:29,(Sensemaking+undefined),observation,0.25,undefined,2,clear
00:28:31,(Sensemaking+bar-4),observation,0.25,bar-4,2,brush
00:28:31,(Sensemaking+undefined),observation,0.25,undefined,2,clear
00:28:32,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:32,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:32,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:32,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
00:28:32,(Sensemaking+bar-2),observation,0.25,bar-2,2,brush
